Ticker,Date,Open,High,Low,Close,Volume
PLY,2017-07-27,29.696,29.976,27.964,29.284,29561954
PLY,2017-07-28,29.284,30.017,29.201,29.902,4891877
PLY,2017-07-31,30.001,30.413,29.911,30.356,3494869
PLY,2017-08-01,30.397,30.604,30.232,30.43,2630981
PLY,2017-08-02,30.505,30.512,29.779,30.108,6043065
PLY,2017-08-03,30.017,30.027,29.613,29.696,3487399
PLY,2017-08-04,29.779,29.985,29.696,29.86,702949
PLY,2017-08-07,29.86,29.86,29.539,29.539,1961845
PLY,2017-08-08,29.572,29.729,29.572,29.696,376644
PLY,2017-08-09,29.68,29.696,29.613,29.696,912669
PLY,2017-08-10,29.655,29.696,29.613,29.655,505738
PLY,2017-08-11,29.655,29.68,29.572,29.655,608911
PLY,2017-08-14,29.655,29.712,29.613,29.696,759472
PLY,2017-08-16,29.63,29.68,29.506,29.572,1132896
PLY,2017-08-17,29.375,29.572,28.063,28.063,2260939
PLY,2017-08-18,28.046,28.5,27.964,28.211,1145374
PLY,2017-08-21,28.294,28.311,27.659,28.046,958014
PLY,2017-08-22,27.469,29.449,27.469,29.185,1483400
PLY,2017-08-23,29.301,29.844,29.301,29.639,1965780
PLY,2017-08-24,29.639,29.786,29.284,29.44,1163704
PLY,2017-08-25,29.449,29.696,29.375,29.696,1135131
PLY,2017-08-28,29.696,29.696,29.037,29.532,139804
PLY,2017-08-29,29.655,29.655,29.284,29.465,120747
PLY,2017-08-30,29.613,29.687,29.449,29.532,517094
PLY,2017-08-31,29.449,29.696,29.449,29.696,682882
PLY,2017-09-01,29.779,30.207,29.721,30.183,642398
PLY,2017-09-04,30.165,30.165,29.803,29.943,182082
PLY,2017-09-05,29.943,30.05,29.704,29.86,429107
PLY,2017-09-06,29.837,30.068,29.837,30.027,261795
PLY,2017-09-07,30.027,30.091,29.795,29.795,245398
PLY,2017-09-08,29.82,30.027,29.82,29.968,118137
PLY,2017-09-11,29.968,30.933,29.968,30.933,1376122
PLY,2017-09-12,31.032,31.37,30.933,31.238,706006
PLY,2017-09-13,31.222,31.428,30.95,31.263,607622
PLY,2017-09-14,31.181,31.215,30.636,31.164,843942
PLY,2017-09-15,30.933,31.338,30.867,31.338,1111277
PLY,2017-09-18,31.305,31.305,30.851,30.851,106686
PLY,2017-09-19,30.867,31.048,30.43,30.727,454517
PLY,2017-09-20,30.727,30.851,30.489,30.563,293294
PLY,2017-09-21,30.553,30.653,30.248,30.381,141304
PLY,2017-09-22,30.274,30.817,30.274,30.479,326454
PLY,2017-09-25,30.373,30.57,30.373,30.422,451802
PLY,2017-09-26,30.356,30.604,30.299,30.521,530550
PLY,2017-09-27,30.422,30.546,30.397,30.397,493867
