"Index","Name","Ticker"
"WIG-NRCHOM","CELTIC","CPD"
"WIG-NRCHOM","CPGROUP","CPG"
"WIG-NRCHOM","DEVELIA","DVL"
"WIG-NRCHOM","DOMDEV","DOM"
"WIG-NRCHOM","ECHO","ECH"
"WIG-NRCHOM","EDINVEST","EDI"
"WIG-NRCHOM","ELKOP","EKP"
"WIG-NRCHOM","GTC","GTC"
"WIG-NRCHOM","I2DEV","I2D"
"WIG-NRCHOM","IIAAV","IIA"
"WIG-NRCHOM","INPRO","INP"
"WIG-NRCHOM","LOKUM","LKD"
"WIG-NRCHOM","MARVIPOL","MVP"
"WIG-NRCHOM","MLPGROUP","MLG"
"WIG-NRCHOM","PHN","PHN"
"WIG-NRCHOM","RANKPROGR","RNK"
"WIG-NRCHOM","RONSON","RON"
"WIG-NRCHOM","TOWERINVT","TOW"
"WIG-NRCHOM","TRITON","TRI"
"WIG-NRCHOM","WARIMPEX","WXF"
"WIG-NRCHOM","WIKANA","WIK"
"WIG-ENERG","BEDZIN","BDZ"
"WIG-ENERG","CEZ","CEZ"
"WIG-ENERG","ENEA","ENA"
"WIG-ENERG","INTERAOLT","IRL"
"WIG-ENERG","KOGENERA","KGN"
"WIG-ENERG","MLSYSTEM","MLS"
"WIG-ENERG","PEP","PEP"
"WIG-ENERG","PGE","PGE"
"WIG-ENERG","TAURONPE","TPE"
"WIG-ENERG","ZEPAK","ZEP"
"WIG-INFO","AILLERON","ALL"
"WIG-INFO","ASSECOBS","ABS"
"WIG-INFO","ASSECOPOL","ACP"
"WIG-INFO","ASSECOSEE","ASE"
"WIG-INFO","ATENDE","ATD"
"WIG-INFO","BETACOM","BCM"
"WIG-INFO","COMARCH","CMR"
"WIG-INFO","COMP","CMP"
"WIG-INFO","DATAWALK","DAT"
"WIG-INFO","ELZAB","ELZ"
"WIG-INFO","IFIRMA","IFI"
"WIG-INFO","LIVECHAT","LVC"
"WIG-INFO","LSISOFT","LSI"
"WIG-INFO","NTTSYSTEM","NTT"
"WIG-INFO","OPTEAM","OPM"
"WIG-INFO","PGSSOFT","PSW"
"WIG-INFO","SILVAIR-REGS","SVRS"
"WIG-INFO","SIMPLE","SME"
"WIG-INFO","SYGNITY","SGN"
"WIG-INFO","TALEX","TLX"
"WIG-INFO","WASKO","WAS"
"WIG-MEDIA","4FUNMEDIA","4FM"
"WIG-MEDIA","AGORA","AGO"
"WIG-MEDIA","ASMGROUP","ASM"
"WIG-MEDIA","ATMGRUPA","ATG"
"WIG-MEDIA","IMS","IMS"
"WIG-MEDIA","KCI","KCI"
"WIG-MEDIA","KINOPOL","KPL"
"WIG-MEDIA","LARQ","LRQ"
"WIG-MEDIA","MEDIACAP","MCP"
"WIG-MEDIA","PMPG","PGM"
"WIG-MEDIA","WIRTUALNA","WPL"
"WIG-PALIWA","LOTOS","LTS"
"WIG-PALIWA","MOL","MOL"
"WIG-PALIWA","PGNIG","PGN"
"WIG-PALIWA","PKNORLEN","PKN"
"WIG-PALIWA","SERINUS","SEN"
"WIG-PALIWA","SKOTAN","SKT"
"WIG-PALIWA","UNIMOT","UNT"
"WIG-SPOZYW","AGROTON","AGT"
"WIG-SPOZYW","AMBRA","AMB"
"WIG-SPOZYW","ASTARTA","AST"
"WIG-SPOZYW","ATLANTAPL","ATP"
"WIG-SPOZYW","AUGA","AUG"
"WIG-SPOZYW","HELIO","HEL"
"WIG-SPOZYW","IMCOMPANY","IMC"
"WIG-SPOZYW","KERNEL","KER"
"WIG-SPOZYW","KRUSZWICA","KSW"
"WIG-SPOZYW","KRVITAMIN","KVT"
"WIG-SPOZYW","KSGAGRO","KSG"
"WIG-SPOZYW","MAKARONPL","MAK"
"WIG-SPOZYW","MBWS","MBW"
"WIG-SPOZYW","OTMUCHOW","OTM"
"WIG-SPOZYW","OVOSTAR","OVO"
"WIG-SPOZYW","PAMAPOL","PMP"
"WIG-SPOZYW","PEPEES","PPS"
"WIG-SPOZYW","SEKO","SEK"
"WIG-SPOZYW","WAWEL","WWL"
"WIG-GORNIC","BOGDANKA","LWB"
"WIG-GORNIC","COALENERG","CLE"
"WIG-GORNIC","JSW","JSW"
"WIG-GORNIC","KGHM","KGH"
"WIG-GORNIC","PRAIRIE","PDZ"
"WIG-TELKOM","CYFRPLSAT","CPS"
"WIG-TELKOM","NETIA","NET"
"WIG-TELKOM","ORANGEPL","OPL"
"WIG-LEKI","BIOMEDLUB","BML"
"WIG-LEKI","BIOTON","BIO"
"WIG-LEKI","CLNPHARMA","CLN"
"WIG-LEKI","CORMAY","CRM"
"WIG-LEKI","KRKA","KRK"
"WIG-LEKI","MABION","MAB"
"WIG-LEKI","MASTERPHA","MPH"
"WIG-LEKI","PHARMENA","PHR"
"WIG-LEKI","SOPHARMA","SPH"
"WIG-MOTO","ACAUTOGAZ","ACG"
"WIG-MOTO","AUTOPARTN","APR"
"WIG-MOTO","BAHOLDING","BAH"
"WIG-MOTO","DEBICA","DBC"
"WIG-MOTO","GROCLIN","GCN"
"WIG-MOTO","INTERCARS","CAR"
"WIG-MOTO","SANOK","SNK"
"WIG-ODZIEZ","CCC","CCC"
"WIG-ODZIEZ","CDRL","CDL"
"WIG-ODZIEZ","ESOTIQ","EAH"
"WIG-ODZIEZ","GLCOSMED","GLC"
"WIG-ODZIEZ","HARPER","HRP"
"WIG-ODZIEZ","INTERSPPL","IPO"
"WIG-ODZIEZ","LPP","LPP"
"WIG-ODZIEZ","LUBAWA","LBW"
"WIG-ODZIEZ","MIRACULUM","MIR"
"WIG-ODZIEZ","MONNARI","MON"
"WIG-ODZIEZ","PROTEKTOR","PRT"
"WIG-ODZIEZ","SANWIL","SNW"
"WIG-ODZIEZ","SILVANO","SFG"
"WIG-ODZIEZ","SOLAR","SOL"
"WIG-ODZIEZ","VRG","VRG"
"WIG-ODZIEZ","WITTCHEN","WTN"
"WIG-ODZIEZ","WOJAS","WOJ"
"WIG.GAMES","11BIT","11B"
"WIG.GAMES","CDPROJEKT","CDR"
"WIG.GAMES","CIGAMES","CIG"
"WIG.GAMES","PLAYWAY","PLW"
"WIG.GAMES","TSGAMES","TEN"
"WIGTECH","11BIT","11B"
"WIGTECH","AILLERON","ALL"
"WIGTECH","ARTIFEX","ART"
"WIGTECH","ASSECOBS","ABS"
"WIGTECH","ASSECOPOL","ACP"
"WIGTECH","ASSECOSEE","ASE"
"WIGTECH","ATENDE","ATD"
"WIGTECH","BETACOM","BCM"
"WIGTECH","BOOMBIT","BBT"
"WIGTECH","CDPROJEKT","CDR"
"WIGTECH","CIGAMES","CIG"
"WIGTECH","COMARCH","CMR"
"WIGTECH","COMP","CMP"
"WIGTECH","CYFRPLSAT","CPS"
"WIGTECH","DATAWALK","DAT"
"WIGTECH","ELZAB","ELZ"
"WIGTECH","GAMEOPS","GOP"
"WIGTECH","GAMFACTOR","GIF"
"WIGTECH","IFIRMA","IFI"
"WIGTECH","LIVECHAT","LVC"
"WIGTECH","LSISOFT","LSI"
"WIGTECH","NANOGROUP","NNG"
"WIGTECH","NETIA","NET"
"WIGTECH","NTTSYSTEM","NTT"
"WIGTECH","OAT","OAT"
"WIGTECH","OPTEAM","OPM"
"WIGTECH","ORANGEPL","OPL"
"WIGTECH","PBKM","BKM"
"WIGTECH","PGSSOFT","PSW"
"WIGTECH","PLAYWAY","PLW"
"WIGTECH","R22","R22"
"WIGTECH","RYVU","RVU"
"WIGTECH","SELVITA","SLV"
"WIGTECH","SILVAIR-REGS","SVRS"
"WIGTECH","SIMPLE","SME"
"WIGTECH","SYGNITY","SGN"
"WIGTECH","SYNEKTIK","SNT"
"WIGTECH","TALEX","TLX"
"WIGTECH","TBULL","TBL"
"WIGTECH","TSGAMES","TEN"
"WIGTECH","ULTGAMES","ULG"
"WIGTECH","WASKO","WAS"
"WIGTECH","XTPL","XTP"
"WIG.MS-BAS","ENEA","ENA"
"WIG.MS-BAS","JSW","JSW"
"WIG.MS-BAS","KGHM","KGH"
"WIG.MS-BAS","PGE","PGE"
"WIG.MS-BAS","TAURONPE","TPE"
"WIG.MS-FIN","ALIOR","ALR"
"WIG.MS-FIN","PEKAO","PEO"
"WIG.MS-FIN","PKOBP","PKO"
"WIG.MS-FIN","PZU","PZU"
"WIG.MS-FIN","SANPL","SPL"
"WIG.MS-PET","CIECH","CIE"
"WIG.MS-PET","GRUPAAZOTY","ATT"
"WIG.MS-PET","LOTOS","LTS"
"WIG.MS-PET","PGNIG","PGN"
"WIG.MS-PET","PKNORLEN","PKN"
"WIG-CEE","AGROLIGA","AGL"
"WIG-CEE","AGROTON","AGT"
"WIG-CEE","ASTARTA","AST"
"WIG-CEE","AUGA","AUG"
"WIG-CEE","CEZ","CEZ"
"WIG-CEE","CITYSERV","CTS"
"WIG-CEE","COALENERG","CLE"
"WIG-CEE","EUROHOLD","EHG"
"WIG-CEE","IMCOMPANY","IMC"
"WIG-CEE","INTERAOLT","IRL"
"WIG-CEE","KERNEL","KER"
"WIG-CEE","KRKA","KRK"
"WIG-CEE","KSGAGRO","KSG"
"WIG-CEE","MOL","MOL"
"WIG-CEE","NOVATURAS","NTU"
"WIG-CEE","OVOSTAR","OVO"
"WIG-CEE","PHOTON","PEN"
"WIG-CEE","SILVANO","SFG"
"WIG-CEE","SOPHARMA","SPH"
"WIG-CEE","TATRY","TMR"
"WIG-POLAND","06MAGNA","06N"
"WIG-POLAND","11BIT","11B"
"WIG-POLAND","4FUNMEDIA","4FM"
"WIG-POLAND","ABPL","ABE"
"WIG-POLAND","ACAUTOGAZ","ACG"
"WIG-POLAND","ADIUVO","ADV"
"WIG-POLAND","AGORA","AGO"
"WIG-POLAND","AIGAMES","ALG"
"WIG-POLAND","AILLERON","ALL"
"WIG-POLAND","AIRWAY","AWM"
"WIG-POLAND","ALIOR","ALR"
"WIG-POLAND","ALLEGRO","ALE"
"WIG-POLAND","ALTA","AAT"
"WIG-POLAND","ALTUSTFI","ALI"
"WIG-POLAND","ALUMETAL","AML"
"WIG-POLAND","AMBRA","AMB"
"WIG-POLAND","AMICA","AMC"
"WIG-POLAND","AMREST","EAT"
"WIG-POLAND","APATOR","APT"
"WIG-POLAND","APLISENS","APN"
"WIG-POLAND","APSENERGY","APE"
"WIG-POLAND","ARCHICOM","ARH"
"WIG-POLAND","ARCTIC","ATC"
"WIG-POLAND","ARTERIA","ARR"
"WIG-POLAND","ARTIFEX","ART"
"WIG-POLAND","ASMGROUP","ASM"
"WIG-POLAND","ASSECOBS","ABS"
"WIG-POLAND","ASSECOPOL","ACP"
"WIG-POLAND","ASSECOSEE","ASE"
"WIG-POLAND","ATAL","1AT"
"WIG-POLAND","ATENDE","ATD"
"WIG-POLAND","ATLANTAPL","ATP"
"WIG-POLAND","ATLANTIS","ATS"
"WIG-POLAND","ATLASEST","ATL"
"WIG-POLAND","ATMGRUPA","ATG"
"WIG-POLAND","ATREM","ATR"
"WIG-POLAND","AUTOPARTN","APR"
"WIG-POLAND","BAHOLDING","BAH"
"WIG-POLAND","BBIDEV","BBD"
"WIG-POLAND","BEDZIN","BDZ"
"WIG-POLAND","BENEFIT","BFT"
"WIG-POLAND","BETACOM","BCM"
"WIG-POLAND","BIK","BIK"
"WIG-POLAND","BIOMEDLUB","BML"
"WIG-POLAND","BIOTON","BIO"
"WIG-POLAND","BNPPPL","BNP"
"WIG-POLAND","BOGDANKA","LWB"
"WIG-POLAND","BOOMBIT","BBT"
"WIG-POLAND","BORYSZEW","BRS"
"WIG-POLAND","BOS","BOS"
"WIG-POLAND","BOWIM","BOW"
"WIG-POLAND","BUDIMEX","BDX"
"WIG-POLAND","BUMECH","BMC"
"WIG-POLAND","CCC","CCC"
"WIG-POLAND","CDPROJEKT","CDR"
"WIG-POLAND","CDRL","CDL"
"WIG-POLAND","CELTIC","CPD"
"WIG-POLAND","CIECH","CIE"
"WIG-POLAND","CIGAMES","CIG"
"WIG-POLAND","CLNPHARMA","CLN"
"WIG-POLAND","CNT","CNT"
"WIG-POLAND","COGNOR","COG"
"WIG-POLAND","COMARCH","CMR"
"WIG-POLAND","COMP","CMP"
"WIG-POLAND","CORMAY","CRM"
"WIG-POLAND","CPGROUP","CPG"
"WIG-POLAND","CYFRPLSAT","CPS"
"WIG-POLAND","DATAWALK","DAT"
"WIG-POLAND","DEBICA","DBC"
"WIG-POLAND","DECORA","DCR"
"WIG-POLAND","DEKPOL","DEK"
"WIG-POLAND","DELKO","DEL"
"WIG-POLAND","DEVELIA","DVL"
"WIG-POLAND","DINOPL","DNP"
"WIG-POLAND","DOMDEV","DOM"
"WIG-POLAND","ECHO","ECH"
"WIG-POLAND","EDINVEST","EDI"
"WIG-POLAND","EFEKT","EFK"
"WIG-POLAND","EKOEXPORT","EEX"
"WIG-POLAND","ELEKTROTI","ELT"
"WIG-POLAND","ELKOP","EKP"
"WIG-POLAND","ELZAB","ELZ"
"WIG-POLAND","ENAP","ENP"
"WIG-POLAND","ENEA","ENA"
"WIG-POLAND","ENELMED","ENE"
"WIG-POLAND","ENTER","ENT"
"WIG-POLAND","ERBUD","ERB"
"WIG-POLAND","ERG","ERG"
"WIG-POLAND","ESOTIQ","EAH"
"WIG-POLAND","EUCO","EUC"
"WIG-POLAND","EUROCASH","EUR"
"WIG-POLAND","EUROTEL","ETL"
"WIG-POLAND","FAMUR","FMF"
"WIG-POLAND","FASING","FSG"
"WIG-POLAND","FEERUM","FEE"
"WIG-POLAND","FERRO","FRO"
"WIG-POLAND","FERRUM","FER"
"WIG-POLAND","FON","FON"
"WIG-POLAND","FORTE","FTE"
"WIG-POLAND","GAMEOPS","GOP"
"WIG-POLAND","GAMFACTOR","GIF"
"WIG-POLAND","GETIN","GTN"
"WIG-POLAND","GETINOBLE","GNB"
"WIG-POLAND","GLCOSMED","GLC"
"WIG-POLAND","GPW","GPW"
"WIG-POLAND","GROCLIN","GCN"
"WIG-POLAND","GRODNO","GRN"
"WIG-POLAND","GRUPAAZOTY","ATT"
"WIG-POLAND","GTC","GTC"
"WIG-POLAND","HANDLOWY","BHW"
"WIG-POLAND","HARPER","HRP"
"WIG-POLAND","HELIO","HEL"
"WIG-POLAND","HERKULES","HRS"
"WIG-POLAND","HYDROTOR","HDR"
"WIG-POLAND","I2DEV","I2D"
"WIG-POLAND","IDEABANK","IDA"
"WIG-POLAND","IFIRMA","IFI"
"WIG-POLAND","IMMOBILE","GKI"
"WIG-POLAND","IMS","IMS"
"WIG-POLAND","INC","INC"
"WIG-POLAND","INGBSK","ING"
"WIG-POLAND","INPRO","INP"
"WIG-POLAND","INSTALKRK","INK"
"WIG-POLAND","INTERCARS","CAR"
"WIG-POLAND","INTERFERI","INF"
"WIG-POLAND","INTERSPPL","IPO"
"WIG-POLAND","INTROL","INL"
"WIG-POLAND","IPOPEMA","IPE"
"WIG-POLAND","IZOBLOK","IZB"
"WIG-POLAND","IZOSTAL","IZS"
"WIG-POLAND","JSW","JSW"
"WIG-POLAND","K2INTERNT","K2I"
"WIG-POLAND","KCI","KCI"
"WIG-POLAND","KETY","KTY"
"WIG-POLAND","KGHM","KGH"
"WIG-POLAND","KGL","KGL"
"WIG-POLAND","KINOPOL","KPL"
"WIG-POLAND","KOGENERA","KGN"
"WIG-POLAND","KOMPAP","KMP"
"WIG-POLAND","KPPD","KPD"
"WIG-POLAND","KREC","KRC"
"WIG-POLAND","KRUK","KRU"
"WIG-POLAND","KRUSZWICA","KSW"
"WIG-POLAND","KRVITAMIN","KVT"
"WIG-POLAND","LARQ","LRQ"
"WIG-POLAND","LENA","LEN"
"WIG-POLAND","LENTEX","LTX"
"WIG-POLAND","LIBET","LBT"
"WIG-POLAND","LIVECHAT","LVC"
"WIG-POLAND","LOKUM","LKD"
"WIG-POLAND","LOTOS","LTS"
"WIG-POLAND","LPP","LPP"
"WIG-POLAND","LSISOFT","LSI"
"WIG-POLAND","LUBAWA","LBW"
"WIG-POLAND","MABION","MAB"
"WIG-POLAND","MAKARONPL","MAK"
"WIG-POLAND","MANGATA","MGT"
"WIG-POLAND","MARVIPOL","MVP"
"WIG-POLAND","MASTERPHA","MPH"
"WIG-POLAND","MAXCOM","MXC"
"WIG-POLAND","MBANK","MBK"
"WIG-POLAND","MCI","MCI"
"WIG-POLAND","MDIENERGIA","MDI"
"WIG-POLAND","MEDIACAP","MCP"
"WIG-POLAND","MEDICALG","MDG"
"WIG-POLAND","MENNICA","MNC"
"WIG-POLAND","MERCATOR","MRC"
"WIG-POLAND","MERCOR","MCR"
"WIG-POLAND","MEXPOLSKA","MEX"
"WIG-POLAND","MFO","MFO"
"WIG-POLAND","MILLENNIUM","MIL"
"WIG-POLAND","MIRACULUM","MIR"
"WIG-POLAND","MIRBUD","MRB"
"WIG-POLAND","MLPGROUP","MLG"
"WIG-POLAND","MLSYSTEM","MLS"
"WIG-POLAND","MOJ","MOJ"
"WIG-POLAND","MONNARI","MON"
"WIG-POLAND","MOSTALPLC","MSP"
"WIG-POLAND","MOSTALWAR","MSW"
"WIG-POLAND","MOSTALZAB","MSZ"
"WIG-POLAND","MWTRADE","MWT"
"WIG-POLAND","NANOGROUP","NNG"
"WIG-POLAND","NETIA","NET"
"WIG-POLAND","NEUCA","NEU"
"WIG-POLAND","NEWAG","NWG"
"WIG-POLAND","NEXITY","NXG"
"WIG-POLAND","NOVAVISGR","NVG"
"WIG-POLAND","NTTSYSTEM","NTT"
"WIG-POLAND","OAT","OAT"
"WIG-POLAND","ODLEWNIE","ODL"
"WIG-POLAND","OEX","OEX"
"WIG-POLAND","OPONEO.PL","OPN"
"WIG-POLAND","OPTEAM","OPM"
"WIG-POLAND","ORANGEPL","OPL"
"WIG-POLAND","ORZBIALY","OBL"
"WIG-POLAND","OTLOG","OTS"
"WIG-POLAND","OTMUCHOW","OTM"
"WIG-POLAND","PAMAPOL","PMP"
"WIG-POLAND","PANOVA","NVA"
"WIG-POLAND","PATENTUS","PAT"
"WIG-POLAND","PBKM","BKM"
"WIG-POLAND","PCCROKITA","PCR"
"WIG-POLAND","PEKABEX","PBX"
"WIG-POLAND","PEKAO","PEO"
"WIG-POLAND","PEMANAGER","PEM"
"WIG-POLAND","PEP","PEP"
"WIG-POLAND","PEPEES","PPS"
"WIG-POLAND","PGE","PGE"
"WIG-POLAND","PGNIG","PGN"
"WIG-POLAND","PGO","PGO"
"WIG-POLAND","PGSSOFT","PSW"
"WIG-POLAND","PHARMENA","PHR"
"WIG-POLAND","PHN","PHN"
"WIG-POLAND","PKNORLEN","PKN"
"WIG-POLAND","PKOBP","PKO"
"WIG-POLAND","PKPCARGO","PKP"
"WIG-POLAND","PLASTBOX","PLX"
"WIG-POLAND","PLAYWAY","PLW"
"WIG-POLAND","PMPG","PGM"
"WIG-POLAND","POLICE","PCE"
"WIG-POLAND","POLIMEXMS","PXM"
"WIG-POLAND","POLWAX","PWX"
"WIG-POLAND","POZBUD","POZ"
"WIG-POLAND","PRAGMAFA","PRF"
"WIG-POLAND","PRAGMAINK","PRI"
"WIG-POLAND","PROCHEM","PRM"
"WIG-POLAND","PROJPRZEM","PJP"
"WIG-POLAND","PROTEKTOR","PRT"
"WIG-POLAND","PUNKPIRAT","PUN"
"WIG-POLAND","PZU","PZU"
"WIG-POLAND","QUERCUS","QRS"
"WIG-POLAND","R22","R22"
"WIG-POLAND","RADPOL","RDL"
"WIG-POLAND","RAFAMET","RAF"
"WIG-POLAND","RAINBOW","RBW"
"WIG-POLAND","RANKPROGR","RNK"
"WIG-POLAND","RAWLPLUG","RWL"
"WIG-POLAND","RELPOL","RLP"
"WIG-POLAND","REMAK","RMK"
"WIG-POLAND","RONSON","RON"
"WIG-POLAND","ROPCZYCE","RPC"
"WIG-POLAND","RYVU","RVU"
"WIG-POLAND","SANOK","SNK"
"WIG-POLAND","SANPL","SPL"
"WIG-POLAND","SANWIL","SNW"
"WIG-POLAND","SECOGROUP","SWG"
"WIG-POLAND","SEKO","SEK"
"WIG-POLAND","SELENAFM","SEL"
"WIG-POLAND","SELVITA","SLV"
"WIG-POLAND","SIMPLE","SME"
"WIG-POLAND","SKARBIEC","SKH"
"WIG-POLAND","SKOTAN","SKT"
"WIG-POLAND","SNIEZKA","SKA"
"WIG-POLAND","SOLAR","SOL"
"WIG-POLAND","SONEL","SON"
"WIG-POLAND","STALEXP","STX"
"WIG-POLAND","STALPROD","STP"
"WIG-POLAND","STALPROFI","STF"
"WIG-POLAND","STAPORKOW","ZUK"
"WIG-POLAND","SUNEX","SNX"
"WIG-POLAND","SUWARY","SUW"
"WIG-POLAND","SWISSMED","SWD"
"WIG-POLAND","SYGNITY","SGN"
"WIG-POLAND","SYNEKTIK","SNT"
"WIG-POLAND","TALEX","TLX"
"WIG-POLAND","TAURONPE","TPE"
"WIG-POLAND","TBULL","TBL"
"WIG-POLAND","TESGAS","TSG"
"WIG-POLAND","TIM","TIM"
"WIG-POLAND","TORPOL","TOR"
"WIG-POLAND","TOWERINVT","TOW"
"WIG-POLAND","TOYA","TOA"
"WIG-POLAND","TRAKCJA","TRK"
"WIG-POLAND","TRANSPOL","TRN"
"WIG-POLAND","TRITON","TRI"
"WIG-POLAND","TSGAMES","TEN"
"WIG-POLAND","ULMA","ULM"
"WIG-POLAND","ULTGAMES","ULG"
"WIG-POLAND","UNIBEP","UNI"
"WIG-POLAND","UNIMOT","UNT"
"WIG-POLAND","VENTUREIN","VTI"
"WIG-POLAND","VIGOSYS","VGO"
"WIG-POLAND","VINDEXUS","VIN"
"WIG-POLAND","VISTAL","VTL"
"WIG-POLAND","VOTUM","VOT"
"WIG-POLAND","VOXEL","VOX"
"WIG-POLAND","VRG","VRG"
"WIG-POLAND","WASKO","WAS"
"WIG-POLAND","WAWEL","WWL"
"WIG-POLAND","WIELTON","WLT"
"WIG-POLAND","WIKANA","WIK"
"WIG-POLAND","WIRTUALNA","WPL"
"WIG-POLAND","WITTCHEN","WTN"
"WIG-POLAND","WOJAS","WOJ"
"WIG-POLAND","WORKSERV","WSE"
"WIG-POLAND","XTB","XTB"
"WIG-POLAND","XTPL","XTP"
"WIG-POLAND","ZAMET","ZMT"
"WIG-POLAND","ZEPAK","ZEP"
"WIG-POLAND","ZPUE","PUE"
"WIG-POLAND","ZREMB","ZRE"
"WIG-POLAND","ZUE","ZUE"
"WIG-UKRAIN","AGROTON","AGT"
"WIG-UKRAIN","ASTARTA","AST"
"WIG-UKRAIN","COALENERG","CLE"
"WIG-UKRAIN","IMCOMPANY","IMC"
"WIG-UKRAIN","KERNEL","KER"
"WIG-UKRAIN","KSGAGRO","KSG"
"WIG-UKRAIN","OVOSTAR","OVO"
