Ticker,Date,Open,High,Low,Close,Volume
PKO,2004-11-10,14.671,15.556,14.671,15.494,92485684
PKO,2004-11-12,15.494,16.316,15.494,15.62,33043124
PKO,2004-11-15,15.494,15.62,15.244,15.556,13745412
PKO,2004-11-16,15.494,15.556,15.431,15.494,6238392
PKO,2004-11-17,15.494,15.556,15.368,15.494,5149683
PKO,2004-11-18,15.494,15.556,15.431,15.494,2864261
PKO,2004-11-19,15.556,15.556,15.368,15.368,4779334
PKO,2004-11-22,15.306,15.368,15.048,15.244,5857000
PKO,2004-11-23,15.181,15.244,15.048,15.181,5658097
PKO,2004-11-24,15.181,15.181,15.048,15.181,5060924
PKO,2004-11-25,15.181,15.62,15.181,15.62,4476387
PKO,2004-11-26,15.556,15.62,15.431,15.62,1699385
PKO,2004-11-29,15.556,15.683,15.494,15.683,3624320
PKO,2004-11-30,15.683,15.87,15.62,15.808,7947830
PKO,2004-12-01,15.62,15.94,15.556,15.94,3929706
PKO,2004-12-02,15.87,16.191,15.87,16.128,4275074
PKO,2004-12-03,16.128,16.191,16.001,16.191,4299134
PKO,2004-12-06,16.064,16.128,15.87,16.064,1822736
PKO,2004-12-07,16.001,16.378,16.001,16.378,4396246
PKO,2004-12-08,16.191,16.316,16.128,16.253,1986202
PKO,2004-12-09,16.128,16.191,16.001,16.064,1338619
PKO,2004-12-10,16.001,16.253,16.001,16.128,3768571
PKO,2004-12-13,16.064,16.128,15.808,15.94,1556214
PKO,2004-12-14,15.87,16.064,15.808,15.94,2420829
PKO,2004-12-15,15.87,16.001,15.808,15.87,1365018
PKO,2004-12-16,15.87,16.128,15.808,16.064,2108608
PKO,2004-12-17,16.001,16.441,15.94,16.441,3942905
PKO,2004-12-20,16.441,17.075,16.441,17.012,4813327
PKO,2004-12-21,16.887,17.451,16.761,17.326,3615660
PKO,2004-12-22,17.388,18.023,16.887,17.326,4003908
PKO,2004-12-23,17.138,17.451,16.761,16.761,1854163
PKO,2004-12-24,16.761,17.012,16.698,17.012,376701
PKO,2004-12-27,17.012,17.012,16.824,16.949,705231
PKO,2004-12-28,16.949,16.949,16.698,16.761,931440
PKO,2004-12-29,16.761,17.326,16.761,17.2,1972721
PKO,2004-12-30,17.263,17.708,17.263,17.521,1632565
PKO,2004-12-31,17.521,17.708,17.521,17.584,580198
PKO,2005-01-03,17.708,18.147,17.646,17.96,2235054
PKO,2005-01-04,17.834,17.96,17.646,17.834,1566530
PKO,2005-01-05,17.708,17.834,17.326,17.326,2178951
PKO,2005-01-06,17.263,17.708,16.949,17.584,2078381
PKO,2005-01-07,17.521,17.896,17.451,17.896,2155251
PKO,2005-01-10,17.708,17.771,17.451,17.521,1608160
PKO,2005-01-11,17.584,17.646,17.2,17.584,1544059
PKO,2005-01-12,17.388,17.584,17.263,17.584,855544
PKO,2005-01-13,17.584,17.708,17.451,17.646,2399520
PKO,2005-01-14,17.521,17.584,17.263,17.263,1191986
PKO,2005-01-17,17.326,17.451,17.075,17.326,1742747
PKO,2005-01-18,16.761,17.2,16.567,16.698,2288893
PKO,2005-01-19,16.503,17.075,16.316,17.075,4010720
PKO,2005-01-20,16.887,17.263,16.698,16.824,4615109
PKO,2005-01-21,16.698,16.824,16.441,16.567,1591812
PKO,2005-01-24,16.441,16.761,16.441,16.761,1313450
PKO,2005-01-25,16.761,17.138,16.698,17.075,1965191
PKO,2005-01-26,17.075,17.326,16.949,17.326,1255223
PKO,2005-01-27,17.2,17.326,17.012,17.012,1762808
PKO,2005-01-28,17.012,17.012,16.824,16.824,1701419
PKO,2005-01-31,16.887,16.887,16.698,16.761,1101738
PKO,2005-02-01,16.761,17.075,16.698,16.949,1245904
PKO,2005-02-02,16.949,16.949,16.567,16.63,1177996
PKO,2005-02-03,16.63,16.761,16.503,16.567,1410558
PKO,2005-02-04,16.63,17.075,16.63,17.012,2125440
PKO,2005-02-07,17.138,17.2,16.949,17.2,1413796
PKO,2005-02-08,17.2,17.2,17.075,17.138,1105573
PKO,2005-02-09,17.075,17.075,16.824,16.887,886295
PKO,2005-02-10,16.824,16.887,16.567,16.698,3034193
PKO,2005-02-11,16.761,17.012,16.761,16.824,1400109
PKO,2005-02-14,16.887,17.012,16.824,16.887,997367
PKO,2005-02-15,16.887,16.949,16.698,16.698,1970931
PKO,2005-02-16,16.824,17.075,16.698,16.887,2943979
PKO,2005-02-17,17.012,17.2,16.949,17.2,2972218
PKO,2005-02-18,17.075,17.584,17.012,17.451,5781236
PKO,2005-02-21,17.263,17.834,17.263,17.708,4410385
PKO,2005-02-22,17.771,17.834,17.451,17.708,3388977
PKO,2005-02-23,17.388,17.708,17.388,17.708,1870101
PKO,2005-02-24,17.646,17.896,17.584,17.708,2347560
PKO,2005-02-25,17.834,18.147,17.834,17.896,6061642
PKO,2005-02-28,18.023,18.147,17.451,17.708,1713639
PKO,2005-03-01,17.521,17.96,17.326,17.771,2437091
PKO,2005-03-02,17.521,17.646,17.075,17.138,1425652
PKO,2005-03-03,17.138,17.521,17.075,17.388,4756165
PKO,2005-03-04,17.326,17.708,17.326,17.708,2658210
PKO,2005-03-07,17.646,18.084,17.646,17.896,2949211
PKO,2005-03-08,17.708,17.96,17.584,17.771,1760745
PKO,2005-03-09,17.708,18.084,17.708,17.896,4255091
PKO,2005-03-10,17.708,17.834,17.646,17.708,1959649
PKO,2005-03-11,17.708,17.771,17.584,17.646,1786469
PKO,2005-03-14,17.521,17.708,17.388,17.388,864647
PKO,2005-03-15,17.451,17.646,17.388,17.388,1776236
PKO,2005-03-16,17.326,17.388,16.824,16.824,2139177
PKO,2005-03-17,16.887,17.138,16.824,17.075,3420661
PKO,2005-03-18,17.075,17.2,16.949,17.012,2989242
PKO,2005-03-21,17.138,17.263,16.761,16.761,1620821
PKO,2005-03-22,16.824,17.075,16.824,17.075,769070
PKO,2005-03-23,16.949,17.075,16.824,17.012,1206309
PKO,2005-03-24,17.012,17.075,16.824,16.824,1552486
PKO,2005-03-29,16.887,16.949,16.567,16.63,1292250
PKO,2005-03-30,16.887,17.2,16.887,17.2,2190539
PKO,2005-03-31,17.138,17.584,17.138,17.584,2102758
PKO,2005-04-01,17.388,17.521,17.075,17.075,805140
PKO,2005-04-04,17.263,17.263,16.949,17.138,1200589
PKO,2005-04-05,17.012,17.2,16.824,17.2,1125989
PKO,2005-04-06,17.075,17.263,17.012,17.263,1051491
PKO,2005-04-07,17.263,17.326,17.012,17.138,809369
PKO,2005-04-11,16.949,17.326,16.761,17.263,1212113
PKO,2005-04-12,17.138,17.2,17.012,17.2,472796
PKO,2005-04-13,17.138,17.263,17.075,17.2,888476
PKO,2005-04-14,17.012,17.263,17.012,17.075,595374
PKO,2005-04-15,16.949,17.012,16.824,16.887,848045
PKO,2005-04-18,16.761,16.761,16.567,16.63,1208077
