Ticker,Date,Open,High,Low,Close,Volume
PKN,1999-11-26,16.042,16.184,15.461,15.965,15091490
PKN,1999-11-29,15.891,15.965,15.605,15.68,5233718
PKN,1999-11-30,15.824,16.108,15.824,15.965,3128400
PKN,1999-12-01,16.108,16.469,15.965,16.469,2929166
PKN,1999-12-02,16.62,17.124,16.544,16.763,3144510
PKN,1999-12-03,16.763,17.048,16.62,16.979,2244084
PKN,1999-12-06,17.124,17.702,17.124,17.627,2859977
PKN,1999-12-07,17.559,17.627,17.34,17.34,2309117
PKN,1999-12-08,17.34,17.769,17.34,17.483,3623535
PKN,1999-12-09,17.483,17.483,17.048,17.34,2392068
PKN,1999-12-10,17.483,17.483,17.19,17.264,1782655
PKN,1999-12-13,17.19,17.34,17.048,17.124,1501212
PKN,1999-12-14,17.34,17.627,17.34,17.627,3008404
PKN,1999-12-15,17.559,17.559,17.34,17.409,1247514
PKN,1999-12-16,17.34,17.34,17.124,17.19,1394701
PKN,1999-12-17,17.19,17.34,17.124,17.124,1283704
PKN,1999-12-20,17.34,17.559,17.264,17.559,2318888
PKN,1999-12-21,17.409,17.919,17.409,17.627,1514595
PKN,1999-12-22,18.064,18.641,18.064,18.491,2725583
PKN,1999-12-23,18.567,18.784,18.424,18.491,1243772
PKN,1999-12-27,18.567,19.002,18.567,18.641,1465741
PKN,1999-12-28,18.567,18.567,18.131,18.205,1066863
PKN,1999-12-29,18.205,18.86,18.205,18.86,1914943
PKN,2000-01-03,19.221,19.506,18.928,19.288,1529247
PKN,2000-01-04,18.784,18.784,18.348,18.491,1877046
PKN,2000-01-05,17.845,18.424,17.845,18.28,2587663
PKN,2000-01-06,18.348,18.709,18.131,18.641,1564095
PKN,2000-01-07,18.928,19.724,18.928,19.506,3985351
PKN,2000-01-10,19.582,20.519,19.582,19.724,4200324
PKN,2000-01-11,19.43,19.582,19.002,19.363,1603634
PKN,2000-01-12,18.928,19.288,18.928,19.288,1300578
PKN,2000-01-13,19.363,20.009,19.363,19.867,2038092
PKN,2000-01-14,19.867,20.16,19.506,19.724,3829859
PKN,2000-01-17,19.506,19.724,19.506,19.582,1683749
PKN,2000-01-18,19.648,19.724,19.002,19.145,1186169
PKN,2000-01-19,18.86,19.288,18.86,19.221,1473668
PKN,2000-01-20,19.288,19.582,19.07,19.506,2059796
PKN,2000-01-21,19.363,19.724,19.363,19.648,1497410
PKN,2000-01-24,19.363,19.363,18.784,19.07,1127422
PKN,2000-01-25,18.567,18.567,17.702,18.348,1839641
PKN,2000-01-26,18.348,18.491,18.131,18.348,1324293
PKN,2000-01-27,18.205,18.641,18.205,18.641,948698
PKN,2000-01-28,18.709,19.07,18.205,18.424,994475
PKN,2000-01-31,18.28,18.28,18.064,18.131,857505
PKN,2000-02-01,18.491,18.86,17.845,17.919,1366021
PKN,2000-02-02,17.988,18.131,17.769,18.064,1549451
PKN,2000-02-03,18.205,18.86,18.205,18.709,1781136
PKN,2000-02-04,18.928,19.145,18.348,18.491,1370994
PKN,2000-02-07,18.424,18.567,18.131,18.28,1184486
PKN,2000-02-08,18.28,18.28,17.919,18.064,1705604
PKN,2000-02-09,18.205,18.28,17.627,17.702,2956973
PKN,2000-02-10,17.627,17.702,17.34,17.559,1357460
PKN,2000-02-11,17.34,17.34,16.688,16.829,3278290
PKN,2000-02-14,16.469,17.483,16.469,17.34,2458630
PKN,2000-02-15,18.064,18.064,17.409,17.483,2471258
PKN,2000-02-16,17.702,17.702,16.829,17.048,1710483
PKN,2000-02-17,17.048,17.702,16.829,17.702,1594143
PKN,2000-02-18,17.559,18.131,17.559,17.845,2901226
PKN,2000-02-21,16.979,17.559,16.979,17.483,1046423
PKN,2000-02-22,17.483,17.919,17.124,17.124,1107116
PKN,2000-02-23,17.19,17.409,16.688,16.979,1678043
PKN,2000-02-24,16.829,17.124,16.469,16.62,1926754
PKN,2000-02-25,16.62,16.62,16.184,16.402,1167356
PKN,2000-02-28,15.824,16.402,15.68,16.108,1865303
PKN,2000-02-29,16.402,16.402,16.042,16.184,826741
PKN,2000-03-01,16.251,16.402,16.042,16.251,1244224
PKN,2000-03-02,16.251,16.904,16.251,16.763,1349241
PKN,2000-03-03,16.829,17.124,16.763,17.124,985801
PKN,2000-03-06,17.34,17.483,16.904,16.979,916701
PKN,2000-03-07,16.979,16.979,16.62,16.829,773129
PKN,2000-03-08,16.251,16.688,16.251,16.544,902163
PKN,2000-03-09,16.763,16.763,16.251,16.251,786923
PKN,2000-03-10,16.904,16.904,16.402,16.469,791927
PKN,2000-03-13,16.402,16.544,15.824,16.042,1519856
PKN,2000-03-14,16.251,16.763,16.042,16.763,3253121
PKN,2000-03-15,16.469,16.544,16.184,16.251,1104794
PKN,2000-03-16,16.829,16.829,16.402,16.62,1467923
PKN,2000-03-17,16.979,16.979,16.763,16.829,1968484
PKN,2000-03-20,16.829,16.829,16.62,16.688,782809
PKN,2000-03-21,16.62,16.763,16.402,16.544,613146
PKN,2000-03-22,16.979,17.559,16.979,17.34,2201742
PKN,2000-03-23,17.34,17.627,17.34,17.483,1832097
PKN,2000-03-24,17.627,17.702,17.409,17.559,1694642
PKN,2000-03-27,17.559,17.559,17.19,17.19,720111
PKN,2000-03-28,17.34,17.34,17.124,17.34,1148951
PKN,2000-03-29,17.34,17.34,17.048,17.19,977612
PKN,2000-03-30,17.264,17.264,16.688,16.829,525777
PKN,2000-03-31,16.62,16.829,16.62,16.829,566537
PKN,2000-04-03,16.904,16.904,16.327,16.327,577050
PKN,2000-04-04,16.327,16.402,16.108,16.251,968907
PKN,2000-04-05,16.327,16.327,15.824,16.042,1170333
PKN,2000-04-06,16.108,16.327,16.042,16.251,633084
PKN,2000-04-07,16.402,16.402,15.965,16.251,788336
PKN,2000-04-10,16.469,16.688,16.469,16.688,725056
PKN,2000-04-11,16.62,16.62,16.402,16.544,516003
PKN,2000-04-12,16.688,16.979,16.544,16.904,734914
PKN,2000-04-13,16.763,16.979,16.763,16.904,553675
PKN,2000-04-14,16.979,17.048,16.763,16.829,751453
PKN,2000-04-17,15.824,16.108,15.605,15.965,1428801
PKN,2000-04-18,16.402,16.402,15.891,16.042,794235
PKN,2000-04-19,16.327,16.327,15.891,15.891,1024129
PKN,2000-04-20,15.891,16.184,15.891,16.108,613577
PKN,2000-04-25,16.184,16.251,15.891,16.251,511765
PKN,2000-04-26,16.251,16.327,16.042,16.042,427900
PKN,2000-04-27,15.891,16.184,15.891,16.042,664489
PKN,2000-04-28,16.108,16.251,15.891,16.184,294501
PKN,2000-05-04,15.965,16.184,15.891,15.891,268030
PKN,2000-05-05,15.824,15.965,15.824,15.891,209483
PKN,2000-05-08,15.891,15.891,15.68,15.824,191035
PKN,2000-05-09,15.824,16.042,15.746,15.891,450651
PKN,2000-05-10,15.891,16.108,15.891,16.108,355016
PKN,2000-05-11,15.891,16.402,15.891,16.327,622456
PKN,2000-05-12,16.184,16.184,15.965,16.042,379670
PKN,2000-05-15,15.891,15.891,15.746,15.891,293733
PKN,2000-05-16,16.042,16.402,15.891,16.251,549361
PKN,2000-05-17,16.108,16.184,15.891,16.184,447918
PKN,2000-05-18,16.108,16.108,15.746,15.824,711261
PKN,2000-05-19,15.824,15.824,15.605,15.605,785891
PKN,2000-05-22,15.53,15.68,15.32,15.32,325918
PKN,2000-05-23,15.32,15.32,14.808,15.025,731657
PKN,2000-05-24,14.521,14.808,14.521,14.665,852808
PKN,2000-05-25,14.808,14.952,14.521,14.952,754641
PKN,2000-05-26,14.59,14.808,14.59,14.665,881017
PKN,2000-05-29,14.59,14.952,14.59,14.808,473835
PKN,2000-05-30,14.952,15.17,14.883,15.025,298853
PKN,2000-05-31,15.32,15.32,14.952,15.025,632704
PKN,2000-06-01,15.17,15.387,15.1,15.245,436414
PKN,2000-06-02,15.32,15.461,15.025,15.32,402615
PKN,2000-06-05,15.461,16.184,15.32,16.184,801007
PKN,2000-06-06,15.891,15.891,15.32,15.32,458818
PKN,2000-06-07,15.53,16.042,15.461,15.891,724309
PKN,2000-06-08,16.042,16.042,15.68,15.68,712215
PKN,2000-06-09,15.746,15.824,15.605,15.68,545873
PKN,2000-06-12,15.68,15.68,15.387,15.53,264211
PKN,2000-06-13,15.53,15.746,15.461,15.68,471914
PKN,2000-06-14,16.251,16.402,15.824,16.108,1944045
PKN,2000-06-15,16.108,16.108,15.891,15.965,603818
PKN,2000-06-16,15.891,15.891,15.605,15.68,660549
PKN,2000-06-19,15.605,15.746,15.461,15.68,706480
PKN,2000-06-20,15.824,15.965,15.746,15.891,570499
PKN,2000-06-21,15.891,15.891,15.68,15.746,323154
PKN,2000-06-23,15.53,15.824,15.53,15.824,518909
PKN,2000-06-26,15.53,15.605,15.245,15.461,680113
PKN,2000-06-27,15.461,15.461,15.245,15.245,650901
PKN,2000-06-28,15.387,15.387,15.17,15.245,566386
PKN,2000-06-29,15.32,15.605,15.17,15.245,1762983
PKN,2000-06-30,15.17,15.387,14.883,14.952,1147687
PKN,2000-07-03,15.17,15.17,14.952,15.025,1396574
PKN,2000-07-04,15.1,15.1,14.952,15.025,1802468
PKN,2000-07-05,15.025,15.245,15.025,15.17,1612359
PKN,2000-07-06,14.952,15.025,14.883,14.952,1204663
PKN,2000-07-07,14.808,15.025,14.808,14.952,3370394
PKN,2000-07-10,15.025,15.025,14.808,14.883,2009018
PKN,2000-07-11,14.883,14.883,14.521,14.59,2026132
PKN,2000-07-12,14.59,14.808,14.59,14.74,1549700
PKN,2000-07-13,14.808,15.245,14.808,15.025,2007539
PKN,2000-07-14,15.025,15.17,14.952,15.025,1577692
PKN,2000-07-17,15.17,15.32,15.1,15.32,2419833
PKN,2000-07-18,15.53,15.891,15.53,15.746,2076780
PKN,2000-07-19,15.746,16.042,15.746,15.824,1090996
PKN,2000-07-20,15.746,15.746,15.461,15.605,1310653
PKN,2000-07-21,15.605,15.746,15.605,15.605,579925
PKN,2000-07-24,15.53,15.68,15.53,15.605,601837
PKN,2000-07-25,15.53,15.746,15.53,15.746,1206822
PKN,2000-07-26,15.824,15.824,15.605,15.68,944870
PKN,2000-07-27,15.53,15.53,15.245,15.32,1087221
PKN,2000-07-28,15.245,15.461,15.17,15.245,735649
PKN,2000-07-31,15.025,15.1,14.808,15.025,1300730
PKN,2000-08-01,14.952,14.952,14.59,14.665,782992
PKN,2000-08-02,14.808,15.025,14.808,14.952,888092
PKN,2000-08-03,15.025,15.1,14.808,14.952,783447
PKN,2000-08-04,14.952,15.1,14.883,14.952,343814
PKN,2000-08-07,14.952,14.952,14.74,14.808,334960
PKN,2000-08-08,14.808,14.883,14.74,14.808,658895
PKN,2000-08-09,14.808,15.025,14.808,14.883,499515
PKN,2000-08-10,14.883,14.883,14.74,14.883,550407
PKN,2000-08-11,14.808,14.808,14.665,14.665,431930
PKN,2000-08-14,14.665,14.74,14.59,14.665,289150
PKN,2000-08-16,14.808,14.883,14.74,14.808,660780
PKN,2000-08-17,14.665,14.665,14.447,14.521,622792
PKN,2000-08-18,14.521,14.521,13.868,14.267,886851
PKN,2000-08-21,14.02,14.229,14.02,14.162,900271
PKN,2000-08-22,14.162,14.229,14.162,14.2,505839
PKN,2000-08-23,14.162,14.306,14.162,14.229,658733
PKN,2000-08-24,14.267,14.59,14.267,14.521,941403
PKN,2000-08-25,14.59,15.17,14.59,15.1,1256206
PKN,2000-08-28,14.808,14.808,14.521,14.59,404117
PKN,2000-08-29,14.521,14.521,14.38,14.521,486035
PKN,2000-08-30,14.447,15.025,14.447,14.665,1147894
PKN,2000-08-31,14.665,14.883,14.665,14.665,517898
PKN,2000-09-01,14.74,14.808,14.521,14.74,1231362
PKN,2000-09-04,14.808,14.883,14.74,14.74,916909
PKN,2000-09-05,14.883,15.17,14.808,14.952,2266458
PKN,2000-09-06,14.883,14.952,14.74,14.883,708967
PKN,2000-09-07,14.808,14.808,14.59,14.665,528741
PKN,2000-09-08,14.59,14.59,14.41,14.521,499087
PKN,2000-09-11,14.306,14.41,14.229,14.306,415104
PKN,2000-09-12,14.229,14.74,14.229,14.59,845066
PKN,2000-09-13,14.521,14.808,14.41,14.447,1041437
PKN,2000-09-14,14.521,14.74,14.342,14.74,635664
PKN,2000-09-15,14.521,14.59,14.447,14.521,473148
PKN,2000-09-18,14.38,14.59,14.38,14.521,486778
PKN,2000-09-19,14.38,14.38,14.162,14.2,1123579
PKN,2000-09-20,14.229,14.229,14.02,14.2,585922
PKN,2000-09-21,14.086,14.086,13.582,13.65,1590048
PKN,2000-09-22,13.221,13.44,13.146,13.221,859342
PKN,2000-09-25,13.44,13.507,13.259,13.326,427385
PKN,2000-09-26,13.221,13.221,12.929,12.929,729615
PKN,2000-09-27,12.786,12.929,12.643,12.747,954668
PKN,2000-09-28,12.718,12.747,12.387,12.718,820936
PKN,2000-09-29,13.004,13.109,12.899,13.004,1456902
PKN,2000-10-02,13.004,13.004,12.786,12.823,369675
PKN,2000-10-03,12.68,12.747,12.462,12.747,403706
PKN,2000-10-04,12.568,12.643,12.462,12.502,354432
PKN,2000-10-05,12.643,12.823,12.643,12.747,672210
PKN,2000-10-06,12.786,12.823,12.718,12.718,546716
PKN,2000-10-09,12.68,12.68,12.387,12.387,586693
PKN,2000-10-10,12.462,12.462,12.243,12.32,545157
PKN,2000-10-11,12.063,12.063,11.599,11.989,1021864
PKN,2000-10-12,11.921,12.207,11.921,11.921,988948
PKN,2000-10-13,11.486,11.486,11.087,11.305,1530015
PKN,2000-10-16,11.921,12.027,11.629,11.883,875643
PKN,2000-10-17,11.921,12.462,11.921,12.243,1625133
PKN,2000-10-18,12.063,12.32,11.562,11.989,2827348
PKN,2000-10-19,12.462,12.899,12.462,12.643,1009987
PKN,2000-10-20,12.862,12.966,12.747,12.929,1025800
PKN,2000-10-23,12.929,12.966,12.747,12.862,1375929
PKN,2000-10-24,13.004,13.259,13.004,13.042,1060131
PKN,2000-10-25,13.365,13.507,13.079,13.146,1616990
PKN,2000-10-26,13.146,13.184,12.862,12.929,671917
PKN,2000-10-27,12.929,13.042,12.786,12.929,443112
PKN,2000-10-30,12.862,12.862,12.606,12.747,419674
PKN,2000-10-31,12.862,13.184,12.823,13.109,575945
PKN,2000-11-02,13.365,13.582,13.289,13.582,1570829
PKN,2000-11-03,13.802,13.943,13.65,13.65,1480277
PKN,2000-11-06,13.802,14.2,13.802,14.162,1409276
PKN,2000-11-07,14.229,14.41,14.02,14.229,1870439
PKN,2000-11-08,14.306,14.38,14.125,14.162,669121
PKN,2000-11-09,14.049,14.049,13.582,13.725,1362719
PKN,2000-11-10,13.725,13.725,13.44,13.507,835597
PKN,2000-11-13,13.221,13.365,13.184,13.365,1515583
PKN,2000-11-14,13.65,13.802,13.547,13.763,821938
PKN,2000-11-15,13.802,13.943,13.62,13.868,767689
PKN,2000-11-16,13.725,14.086,13.725,14.086,620944
PKN,2000-11-17,13.868,14.38,13.868,14.38,1167367
PKN,2000-11-20,14.447,14.883,14.342,14.521,1579371
PKN,2000-11-21,14.521,14.808,14.521,14.665,1096951
PKN,2000-11-22,14.447,14.59,14.342,14.521,649930
PKN,2000-11-23,14.521,14.665,14.342,14.38,772712
PKN,2000-11-24,14.447,14.883,14.41,14.808,1262973
PKN,2000-11-27,15.17,15.245,14.808,14.808,1334902
PKN,2000-11-28,14.665,14.808,14.447,14.521,1206183
PKN,2000-11-29,14.267,14.59,14.267,14.38,1494682
PKN,2000-11-30,14.521,14.665,14.342,14.342,1036048
PKN,2000-12-01,14.521,14.74,14.447,14.59,678473
PKN,2000-12-04,14.665,14.952,14.41,14.521,985432
PKN,2000-12-05,14.808,15.1,14.74,15.1,1226436
PKN,2000-12-06,15.245,15.53,15.1,15.387,2260379
PKN,2000-12-07,15.17,15.461,15.17,15.245,1195166
PKN,2000-12-08,15.387,15.461,15.32,15.32,1134702
PKN,2000-12-11,15.245,15.461,15.1,15.17,808348
PKN,2000-12-12,15.1,15.461,15.1,15.461,1081004
PKN,2000-12-13,15.461,15.68,15.32,15.68,2289668
PKN,2000-12-14,15.53,15.965,15.53,15.824,2053591
PKN,2000-12-15,15.746,15.891,15.53,15.53,1118122
PKN,2000-12-18,15.53,15.53,15.245,15.32,822703
PKN,2000-12-19,15.387,15.68,15.32,15.605,1381477
PKN,2000-12-20,15.387,15.53,15.025,15.17,1164422
PKN,2000-12-21,15.1,15.68,15.1,15.53,2041961
PKN,2000-12-22,15.891,16.327,15.824,16.251,2761944
PKN,2000-12-27,16.469,16.544,16.184,16.251,1181459
PKN,2000-12-28,16.108,16.251,15.891,15.965,682190
PKN,2000-12-29,15.891,16.62,15.891,16.251,2678894
PKN,2001-01-02,16.108,16.402,15.965,16.327,540072
PKN,2001-01-03,16.184,16.402,15.891,16.108,1096842
PKN,2001-01-04,16.402,16.469,15.891,15.965,1097759
PKN,2001-01-05,16.042,16.108,15.68,15.68,1196360
PKN,2001-01-08,15.605,15.746,15.1,15.1,1368126
PKN,2001-01-09,15.32,15.387,14.952,15.387,1747213
PKN,2001-01-10,15.17,15.461,15.1,15.17,1302105
PKN,2001-01-11,15.17,15.32,14.952,14.952,1070390
PKN,2001-01-12,15.1,15.32,14.952,15.1,620057
PKN,2001-01-15,15.17,15.387,15.1,15.32,1172321
PKN,2001-01-16,15.245,15.461,15.025,15.387,921814
PKN,2001-01-17,15.387,15.68,15.32,15.605,1527968
PKN,2001-01-18,15.461,15.824,15.461,15.746,1234982
PKN,2001-01-19,15.824,15.965,15.746,15.891,1582437
PKN,2001-01-22,15.746,15.891,15.53,15.53,868604
PKN,2001-01-23,15.53,15.68,15.387,15.605,698408
PKN,2001-01-24,15.746,15.746,15.53,15.53,684789
PKN,2001-01-25,15.53,15.891,15.387,15.746,986359
PKN,2001-01-26,15.53,16.042,15.461,15.824,1306360
PKN,2001-01-29,15.68,16.108,15.68,15.891,926959
PKN,2001-01-30,16.042,16.108,15.746,15.824,606340
PKN,2001-01-31,15.824,15.891,15.68,15.746,563347
PKN,2001-02-01,15.746,15.824,15.605,15.824,875614
PKN,2001-02-02,15.891,15.891,15.68,15.68,923464
PKN,2001-02-05,15.68,15.68,15.17,15.245,1205971
PKN,2001-02-06,15.245,15.461,14.952,15.245,1379265
PKN,2001-02-07,15.1,15.245,14.665,14.883,1487472
PKN,2001-02-08,14.808,15.17,14.808,15.1,930866
PKN,2001-02-09,15.1,15.17,14.74,14.808,589807
PKN,2001-02-12,14.665,14.883,14.59,14.808,484554
PKN,2001-02-13,14.808,15.025,14.808,15.025,292798
PKN,2001-02-14,14.808,14.883,14.521,14.665,753990
PKN,2001-02-15,14.521,14.521,14.086,14.267,1203805
PKN,2001-02-16,14.267,14.267,13.62,13.65,1218480
PKN,2001-02-19,13.725,14.02,13.65,13.802,1231430
PKN,2001-02-20,13.907,14.049,13.65,13.65,1064034
PKN,2001-02-21,13.44,13.802,13.221,13.402,1285611
PKN,2001-02-22,13.44,13.65,13.109,13.109,1011996
PKN,2001-02-23,13.221,13.47,13.079,13.146,1196911
PKN,2001-02-26,13.326,13.402,13.259,13.259,446417
PKN,2001-02-27,13.289,13.289,12.786,12.862,531714
PKN,2001-02-28,12.643,12.966,12.538,12.899,770063
PKN,2001-03-01,12.643,12.718,12.35,12.462,959006
PKN,2001-03-02,12.426,12.747,12.426,12.643,1278018
PKN,2001-03-05,12.68,13.079,12.68,13.079,1147048
PKN,2001-03-06,13.289,13.44,13.221,13.402,1125721
PKN,2001-03-07,13.365,13.582,13.259,13.507,816384
PKN,2001-03-08,13.582,13.62,13.146,13.146,444643
PKN,2001-03-09,13.146,13.146,12.718,12.747,775846
PKN,2001-03-12,12.643,12.718,12.243,12.35,1033944
PKN,2001-03-13,12.32,12.862,12.32,12.747,1290187
PKN,2001-03-14,12.786,12.862,12.207,12.387,1880520
PKN,2001-03-15,12.502,13.109,12.426,13.109,929861
PKN,2001-03-16,13.004,13.221,12.899,13.079,916766
PKN,2001-03-19,13.079,13.259,12.966,12.966,1054908
PKN,2001-03-20,13.184,13.44,13.079,13.365,711040
PKN,2001-03-21,13.109,13.44,13.079,13.259,517165
PKN,2001-03-22,13.146,13.146,12.862,12.929,968479
PKN,2001-03-23,13.289,13.365,13.184,13.259,652465
PKN,2001-03-26,13.402,13.507,13.289,13.365,794808
PKN,2001-03-27,13.221,13.326,13.079,13.221,577288
PKN,2001-03-28,13.221,13.547,13.221,13.289,805388
PKN,2001-03-29,13.221,13.326,13.109,13.259,389608
PKN,2001-03-30,13.259,13.326,13.184,13.221,423270
PKN,2001-04-02,13.146,13.221,12.929,13.004,383142
PKN,2001-04-03,12.786,12.786,12.568,12.643,771208
PKN,2001-04-04,12.35,12.538,12.35,12.426,802576
PKN,2001-04-05,12.502,12.538,12.426,12.502,478455
PKN,2001-04-06,12.606,12.899,12.568,12.899,770375
PKN,2001-04-09,12.823,12.929,12.747,12.929,399675
PKN,2001-04-10,12.929,13.365,12.929,13.259,851093
PKN,2001-04-11,13.365,13.507,13.289,13.44,860000
PKN,2001-04-12,13.365,13.725,13.259,13.507,777510
PKN,2001-04-17,13.109,13.402,13.109,13.365,434246
PKN,2001-04-18,13.65,14.162,13.65,14.162,913049
